k,0.25,0.2,0.15,0.1,0.05,0.025,0.02,0.01,0.005,0.0025,0.001,0.0005
1,1,1.3764,1.9626,3.0777,6.3138,12.7062,15.8945,31.8205,63.6567,127.3213,318.3088,636.6192
2,0.8165,1.0607,1.3862,1.8856,2.92,4.3027,4.8487,6.9646,9.9248,14.089,22.3271,31.5991
3,0.7649,0.9785,1.2498,1.6377,2.3534,3.1824,3.4819,4.5407,5.8409,7.4533,10.2145,12.924
4,0.7407,0.941,1.1896,1.5332,2.1318,2.7764,2.9985,3.7469,4.6041,5.5976,7.1732,8.6103
5,0.7267,0.9195,1.1558,1.4759,2.015,2.5706,2.7565,3.3649,4.0321,4.7733,5.8934,6.8688
6,0.7176,0.9057,1.1342,1.4398,1.9432,2.4469,2.6122,3.1427,3.7074,4.3168,5.2076,5.9588
7,0.7111,0.896,1.1192,1.4149,1.8946,2.3646,2.5168,2.998,3.4995,4.0293,4.7853,5.4079
8,0.7064,0.8889,1.1081,1.3968,1.8595,2.306,2.449,2.8965,3.3554,3.8325,4.5008,5.0413
9,0.7027,0.8834,1.0997,1.383,1.8331,2.2622,2.3984,2.8214,3.2498,3.6897,4.2968,4.7809
10,0.6998,0.8791,1.0931,1.3722,1.8125,2.2281,2.3593,2.7638,3.1693,3.5814,4.1437,4.5869
11,0.6974,0.8755,1.0877,1.3634,1.7959,2.201,2.3281,2.7181,3.1058,3.4966,4.0247,4.437
12,0.6955,0.8726,1.0832,1.3562,1.7823,2.1788,2.3027,2.681,3.0545,3.4284,3.9296,4.3178
13,0.6938,0.8702,1.0795,1.3502,1.7709,2.1604,2.2816,2.6503,3.0123,3.3725,3.852,4.2208
14,0.6924,0.8681,1.0763,1.345,1.7613,2.1448,2.2638,2.6245,2.9768,3.3257,3.7874,4.1405
15,0.6912,0.8662,1.0735,1.3406,1.7531,2.1314,2.2485,2.6025,2.9467,3.286,3.7328,4.0728
16,0.6901,0.8647,1.0711,1.3368,1.7459,2.1199,2.2354,2.5835,2.9208,3.252,3.6862,4.015
17,0.6892,0.8633,1.069,1.3334,1.7396,2.1098,2.2238,2.5669,2.8982,3.2224,3.6458,3.9651
18,0.6884,0.862,1.0672,1.3304,1.7341,2.1009,2.2137,2.5524,2.8784,3.1966,3.6105,3.9216
19,0.6876,0.861,1.0655,1.3277,1.7291,2.093,2.2047,2.5395,2.8609,3.1737,3.5794,3.8834
20,0.687,0.86,1.064,1.3253,1.7247,2.086,2.1967,2.528,2.8453,3.1534,3.5518,3.8495
21,0.6864,0.8591,1.0627,1.3232,1.7207,2.0796,2.1894,2.5176,2.8314,3.1352,3.5272,3.8193
22,0.6858,0.8583,1.0614,1.3212,1.7171,2.0739,2.1829,2.5083,2.8188,3.1188,3.505,3.7921
23,0.6853,0.8575,1.0603,1.3195,1.7139,2.0687,2.177,2.4999,2.8073,3.104,3.485,3.7676
24,0.6848,0.8569,1.0593,1.3178,1.7109,2.0639,2.1715,2.4922,2.7969,3.0905,3.4668,3.7454
25,0.6844,0.8562,1.0584,1.3163,1.7081,2.0595,2.1666,2.4851,2.7874,3.0782,3.4502,3.7251
26,0.684,0.8557,1.0575,1.315,1.7056,2.0555,2.162,2.4786,2.7787,3.0669,3.435,3.7066
27,0.6837,0.8551,1.0567,1.3137,1.7033,2.0518,2.1578,2.4727,2.7707,3.0565,3.421,3.6896
28,0.6834,0.8546,1.056,1.3125,1.7011,2.0484,2.1539,2.4671,2.7633,3.0469,3.4082,3.6739
29,0.683,0.8542,1.0553,1.3114,1.6991,2.0452,2.1503,2.462,2.7564,3.038,3.3962,3.6594
30,0.6828,0.8538,1.0547,1.3104,1.6973,2.0423,2.147,2.4573,2.75,3.0298,3.3852,3.646
31,0.6825,0.853,,1.3095,1.6955,2.0395,2.144,2.4528,2.7440,3.0221,3.3749,3.6335
32,0.6822,0.853,,1.3086,1.6939,2.0369,2.141,2.4487,2.7385,3.0149,3.3653,3.6218
33,0.6820,0.853,,1.3077,1.6924,2.0345,2.138,2.4448,2.7333,3.0082,3.3563,3.6109
34,0.6818,0.852,,1.3070,1.6909,2.0322,2.136,2.4411,2.7284,3.0020,3.3479,3.6007
35,0.6816,0.852,,1.3062,1.6896,2.0301,2.133,2.4377,2.7238,2.9960,3.3400,3.5911
