dfe,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2,14.0346,19.0189,22.2935,24.7166,26.628,28.1991,29.5282,30.677,31.6866,32.5855,33.3946,34.1294,34.8018,35.4212,35.9948,36.5286,37.0277,37.4959,37.9368
3,8.2603,10.6157,12.1695,13.3241,14.2403,14.9972,15.6401,16.1978,16.6894,17.1283,17.5241,17.8844,18.2146,18.5192,18.8017,19.065,19.3113,19.5427,19.7608
4,6.5113,8.1181,9.1729,9.9579,10.5823,11.0992,11.5394,11.9253,12.2639,12.5667,12.8403,13.0897,13.3186,13.5299,13.7262,13.9093,14.0808,14.242,14.394
5,5.7024,6.9757,7.8059,8.4215,8.9131,9.3208,9.6686,9.9713,10.239,10.4787,10.6955,10.8932,11.0749,11.2428,11.3988,11.5445,11.6809,11.8093,11.9305
6,5.2427,6.3312,7.0333,7.556,7.9737,8.3179,8.6113,8.8693,9.0966,9.3003,9.4847,9.653,9.8077,9.9508,10.0838,10.208,10.3245,10.4342,10.5377
7,4.9483,5.9193,6.543,7.0061,7.373,7.6784,7.9403,8.1672,8.368,8.5478,8.7107,8.8593,8.9959,9.1242,9.2423,9.3526,9.456,9.5534,9.6454
8,4.7445,5.6353,6.2039,6.6251,6.96,7.2378,7.4748,7.6813,7.8642,8.0281,8.1766,8.3121,8.4368,8.5522,8.6595,8.7597,8.8538,8.9424,9.026
9,4.5955,5.4279,5.9567,6.3473,6.6576,6.9148,7.1344,7.3257,7.4951,7.647,7.7846,7.9103,8.026,8.133,8.2326,8.3257,8.4131,8.4953,8.573
10,4.4818,5.27,5.7686,6.1361,6.4276,6.6691,6.8751,7.0546,7.2136,7.3562,7.4854,7.6034,7.712,7.8126,7.9062,7.9936,8.0757,8.153,8.2261
11,4.3922,5.1459,5.6207,5.9701,6.2474,6.4759,6.6713,6.8415,6.9922,7.1274,7.2498,7.3617,7.4647,7.56,7.6487,7.7317,7.8095,7.8829,7.9522
12,4.3197,5.0459,5.5016,5.8363,6.1011,6.3205,6.5069,6.6696,6.8136,6.9427,7.0597,7.1665,7.2649,7.3559,7.4407,7.5199,7.5943,7.6644,7.7306
13,4.2607,4.9635,5.4036,5.7266,5.9812,6.1919,6.3715,6.5283,6.6664,6.7905,6.903,7.0057,7.1002,7.1877,7.2691,7.3453,7.4168,7.4841,7.5478
14,4.2099,4.8945,5.3215,5.634,5.8808,6.0847,6.2583,6.4095,6.5428,6.6638,6.7716,6.8708,6.9621,7.0466,7.1252,7.1988,7.2678,7.3329,7.3943
15,4.1673,4.8359,5.2518,5.5558,5.7956,5.9936,6.1621,6.3087,6.4384,6.5547,6.6596,6.7568,6.8447,6.9266,7.0028,7.0741,7.1411,7.2041,7.2637
16,4.1306,4.7855,5.1919,5.4885,5.7223,5.9152,6.0793,6.2221,6.3483,6.4615,6.5639,6.6575,6.7431,6.8236,6.8975,6.9668,7.0319,7.0932,7.1512
17,4.0987,4.7417,5.1398,5.43,5.6586,5.8471,6.0074,6.1468,6.27,6.3804,6.4804,6.5717,6.6557,6.7334,6.8058,6.8734,6.9373,6.9974,7.0533
18,4.0707,4.7032,5.0941,5.3787,5.6027,5.7873,5.9443,6.0807,6.2013,6.3093,6.4071,6.4964,6.5785,6.6546,6.7253,6.7914,6.8535,6.912,6.9673
19,4.0459,4.6693,5.0537,5.3334,5.5534,5.7345,5.8885,6.0223,6.1405,6.2464,6.3423,6.4298,6.5103,6.5848,6.6541,6.7189,6.7797,6.837,6.8911
